"Marché frais","La boucherie à la coupe",https://www.auchan.fr/marche-frais/la-boucherie-a-la-coupe/ca-b1904
"Marché frais","La boulangerie, pâtisserie",https://www.auchan.fr/marche-frais/la-boulangerie-patisserie/ca-b1901
"Marché frais","Le traiteur, la rôtisserie",https://www.auchan.fr/marche-frais/le-traiteur-la-rotisserie/ca-b1908
"Produits laitiers, oeufs, fromages","Crèmerie, oeufs, laits, boissons végétales",https://www.auchan.fr/oeufs-produits-laitiers/cremerie-oeufs-laits/ca-n0101
"Produits laitiers, oeufs, fromages","Yaourts, fromages blancs",https://www.auchan.fr/oeufs-produits-laitiers/yaourts-fromages-blancs/ca-n0102
"Produits laitiers, oeufs, fromages","Desserts, compotes",https://www.auchan.fr/oeufs-produits-laitiers/desserts-compotes/ca-n0103
"Produits laitiers, oeufs, fromages","Fromages à déguster, à la coupe",https://www.auchan.fr/oeufs-produits-laitiers/fromages-a-deguster-a-la-coupe/ca-n0108
"Produits laitiers, oeufs, fromages","Fromages à cuisiner, apéritifs, râpés",https://www.auchan.fr/oeufs-produits-laitiers/fromages-a-cuisiner-aperitifs-rapes/ca-n0106
"Fruits, légumes","Fruits, légumes bio",https://www.auchan.fr/fruits-legumes/fruits-legumes-bio/ca-n0307
"Fruits, légumes","Fruits",https://www.auchan.fr/fruits-legumes/fruits/ca-n0301
"Fruits, légumes","Légumes",https://www.auchan.fr/fruits-legumes/legumes/ca-n0302
"Fruits, légumes","Fruits, légumes prêts à consommer",https://www.auchan.fr/fruits-legumes/fruits-legumes-pret-a-consommer/ca-n0304
"Fruits, légumes","Jus de fruits frais, gazpacho",https://www.auchan.fr/fruits-legumes/jus-de-fruits-frais-gazpacho/ca-n0305
"Fruits, légumes","Fleurs, plantes",https://www.auchan.fr/fruits-legumes/fleurs-plantes/ca-n0308
"Boucherie, volaille, poissonnerie","Boucherie",https://www.auchan.fr/boucherie-volaille-poissonnerie/boucherie/ca-n0201
"Boucherie, volaille, poissonnerie","Volaille, lapin",https://www.auchan.fr/boucherie-volaille-poissonnerie/volaille-lapin/ca-n0202
"Boucherie, volaille, poissonnerie","Panés, nuggets, grignottes",https://www.auchan.fr/boucherie-volaille-poissonnerie/panes-nuggets-grignottes/ca-n0207
"Boucherie, volaille, poissonnerie","Poissons, crustacés",https://www.auchan.fr/boucherie-volaille-poissonnerie/poissons-crustaces/ca-n0203
"Boucherie, volaille, poissonnerie","Traiteur de la mer",https://www.auchan.fr/boucherie-volaille-poissonnerie/traiteur-de-la-mer/ca-n0204
"Charcuterie, traiteur","Charcuterie",https://www.auchan.fr/charcuterie-traiteur-pain/charcuterie/ca-n1201
"Charcuterie, traiteur","Traiteur",https://www.auchan.fr/charcuterie-traiteur-pain/traiteur/ca-n1202
"Charcuterie, traiteur","Plats cuisinés, snacking, salade",https://www.auchan.fr/charcuterie-traiteur-pain/snacking-salade-plats-cuisines/ca-n1204
"Charcuterie, traiteur","Traiteur végétal",https://www.auchan.fr/charcuterie-traiteur-pain/traiteur-vegetal/ca-n120201
"Pain, pâtisserie","Pains, pâtisseries fraîches",https://www.auchan.fr/pain-patisserie/pains-patisseries-fraiches/ca-n120301
"Pain, pâtisserie","Pains burger, pain du monde",https://www.auchan.fr/pain-patisserie/pains-burger-pain-du-monde/ca-n120303
"Pain, pâtisserie","Pains apéritif, toasts",https://www.auchan.fr/pain-patisserie/pains-aperitif-toasts/ca-n120311
"Pain, pâtisserie","Pains de mie",https://www.auchan.fr/pain-patisserie/pains-de-mie/ca-n120302
"Pain, pâtisserie","Brioches, pains au lait",https://www.auchan.fr/pain-patisserie/brioches-pains-au-lait/ca-n120306
"Pain, pâtisserie","Pains précuits, pâtisseries surgelées",https://www.auchan.fr/pain-patisserie/pains-precuits-patisseries-surgelees/ca-n120310
"Surgelés","Apéritifs, plats cuisinés, produits du monde",https://www.auchan.fr/surgeles/aperitifs-pizzas-plats-cuisines/ca-n0401
"Surgelés","Légumes, fruits",https://www.auchan.fr/surgeles/legumes/ca-n0404
"Surgelés","Frites, pommes de terre",https://www.auchan.fr/surgeles/frites-pommes-de-terre/ca-n0403
"Surgelés","Viandes, poissons",https://www.auchan.fr/surgeles/viandes-poissons/ca-n0406
"Surgelés","Glaces, viennoiseries",https://www.auchan.fr/surgeles/glaces-viennoiseries/ca-n0408
"Epicerie sucrée","Cafés",https://www.auchan.fr/epicerie-sucree/cafes/ca-n0502
"Epicerie sucrée","Petit déjeuner, thés, chocolats en poudre",https://www.auchan.fr/epicerie-sucree/petit-dejeuner-thes-chocolats-en-poudre/ca-n0503
"Epicerie sucrée","Biscuits, gâteaux",https://www.auchan.fr/epicerie-sucree/biscuits-gateaux/ca-n0505
"Epicerie sucrée","Chocolats, confiseries",https://www.auchan.fr/epicerie-sucree/chocolats-confiseries/ca-n0507
"Epicerie sucrée","Desserts, sucres, farines, diététique",https://www.auchan.fr/epicerie-sucree/desserts-sucres-farines-dietetique/ca-n0511
"Epicerie salée","Apéritif",https://www.auchan.fr/epicerie-salee/aperitif/ca-n0601
"Epicerie salée","Sauces, huiles, aides culinaires",https://www.auchan.fr/epicerie-salee/huiles-sauces-aides-culinaires/ca-n0608
"Epicerie salée","Conserves, soupes",https://www.auchan.fr/epicerie-salee/conserves-soupes/ca-n0607
"Epicerie salée","Pâtes, riz, légumes secs",https://www.auchan.fr/epicerie-salee/pates-riz-legumes-secs/ca-n0605
"Epicerie salée","Plats cuisinés, produits du monde",https://www.auchan.fr/epicerie-salee/plats-cuisines-produits-du-monde/ca-n0606
"Eaux, jus, soda, thés glacés","Eaux, laits",https://www.auchan.fr/boissons-sans-alcool/eaux-laits/ca-n0701
"Eaux, jus, soda, thés glacés","Jus de fruits, jus de légumes",https://www.auchan.fr/boissons-sans-alcool/jus-de-fruits-jus-de-legumes/ca-n0704
"Eaux, jus, soda, thés glacés","Colas, boissons gazeuses, énergisantes",https://www.auchan.fr/boissons-sans-alcool/colas-boissons-gazeuses-energisantes/ca-n0706
"Eaux, jus, soda, thés glacés","Thés, boissons plates aux fruits, sirops",https://www.auchan.fr/boissons-sans-alcool/thes-boissons-plates-aux-fruits-sirops/ca-n0711
"Eaux, jus, soda, thés glacés","Bières, vins et apéritifs sans alcool",https://www.auchan.fr/boissons-sans-alcool/bieres-vins-et-aperitifs-sans-alcool/ca-n071401
"Vins, bières, alcools","Bières, fûts, cidres",https://www.auchan.fr/vins-bieres-alcool/bieres-futs-cidres/ca-n071201
"Vins, bières, alcools","Apéritifs, spiritueux",https://www.auchan.fr/vins-bieres-alcool/aperitifs-spiritueux/ca-n0707
"Vins, bières, alcools","Vins",https://www.auchan.fr/vins-bieres-alcool/vins/ca-n0709
"Vins, bières, alcools","Champagnes, vins effervescents",https://www.auchan.fr/vins-bieres-alcool/champagnes-vins-effervescents/ca-n0710
"Hygiène, beauté","Soins du visage, hygiène dentaire, maquillage",https://www.auchan.fr/hygiene-beaute-parapharmacie/soins-du-visage-hygiene-dentaire-maquillage/ca-n0904
"Hygiène, beauté","Hygiène, soins du corps",https://www.auchan.fr/hygiene-beaute-parapharmacie/hygiene-soins-du-corps/ca-n0902
"Hygiène, beauté","Soins des cheveux",https://www.auchan.fr/hygiene-beaute-parapharmacie/soins-des-cheveux/ca-n0903
"Hygiène, beauté","Hygiène, soins homme",https://www.auchan.fr/hygiene-beaute-parapharmacie/hygiene-soins-homme/ca-n0908
"Hygiène, beauté","Mouchoirs, protections hygiéniques, petite parapharmacie",https://www.auchan.fr/hygiene-beaute-parapharmacie/mouchoirs-protections-hygieniques-petite-parapharmacie/ca-n0909
"Entretien, accessoires de la maison","Papier toilette, essuie-tout, mouchoir",https://www.auchan.fr/entretien-maison/papier-toilette-essuie-tout-mouchoir/ca-n1002
"Entretien, accessoires de la maison","Soin du linge",https://www.auchan.fr/entretien-maison/soin-du-linge/ca-n1003
"Entretien, accessoires de la maison","Vaisselle, entretien lave vaisselle",https://www.auchan.fr/entretien-maison/vaisselle-entretien-lave-vaisselle/ca-n1005
"Entretien, accessoires de la maison","Produits d'entretien",https://www.auchan.fr/entretien-maison/produits-d-entretien/ca-n1004
"Entretien, accessoires de la maison","Accessoires ménagers, maison",https://www.auchan.fr/entretien-maison/accessoires-menagers-maison/ca-n1011
"Tout pour bébé","Laits, petits-déjeuners de bébé",https://www.auchan.fr/bebe/laits-petits-dejeuners-de-bebe/ca-n0801
"Tout pour bébé","Repas, desserts, goûters de bébé",https://www.auchan.fr/bebe/repas-desserts-gouters-de-bebe/ca-n0802
"Tout pour bébé","Couches, toilette de bébé",https://www.auchan.fr/bebe/couches-toilette-de-bebe/ca-n0806
"Tout pour bébé","Puériculture",https://www.auchan.fr/bebe/puericulture/ca-7135353
"Animalerie","Chat",https://www.auchan.fr/animalerie/chat/ca-n1101
"Animalerie","Chien",https://www.auchan.fr/animalerie/chien/ca-n1102
"Animalerie","Rongeurs, oiseaux, poissons",https://www.auchan.fr/animalerie/rongeurs-oiseaux-poissons/ca-n1103
"Animalerie","Accessoires animalerie",https://www.auchan.fr/animalerie/accessoires-animalerie/ca-n1104
"Produits du monde et de nos régions","Asie",https://www.auchan.fr/produits-de-nos-regions-et-du-monde/asie/ca-b0801
"Produits du monde et de nos régions","Tex Mex, cuisine américaine",https://www.auchan.fr/produits-de-nos-regions-et-du-monde/amerique-tex-mex/ca-b0804
"Produits du monde et de nos régions","Moyen-Orient, Halal",https://www.auchan.fr/produits-de-nos-regions-et-du-monde/moyen-orient-halal/ca-b0805
"Produits du monde et de nos régions","Méditerranée",https://www.auchan.fr/produits-de-nos-regions-et-du-monde/mediterranee/ca-b0807
"Produits du monde et de nos régions","Produits de nos régions",https://www.auchan.fr/produits-de-nos-regions-et-du-monde/produits-de-nos-regions/ca-b18
"Bio et écologique","Marché bio",https://www.auchan.fr/bio-et-ecolo/marche-bio/ca-b0120
"Bio et écologique","Produits frais, surgelés bio",https://www.auchan.fr/bio-et-ecolo/produits-frais-surgeles-bio/ca-b0121
"Bio et écologique","Épicerie, boissons bio",https://www.auchan.fr/bio-et-ecolo/epicerie-boissons-bio/ca-b0122
"Bio et écologique","Beauté bio, entretien écologique",https://www.auchan.fr/bio-et-ecolo/beaute-entretien-bio-ecolo/ca-b0123
"Bio et écologique","Bébé bio, écologique",https://www.auchan.fr/bio-et-ecolo/bebe-bio-ecolo/ca-b0124
"Régimes alimentaires et nutrition","Végétarien, vegan",https://www.auchan.fr/regimes-alimentaires-et-nutrition/vegetarien-vegetal/ca-b0201
"Régimes alimentaires et nutrition","Régimes alimentaires spécifiques",https://www.auchan.fr/regimes-alimentaires-et-nutrition/regimes-alimentaires-specifiques/ca-b0202
"Régimes alimentaires et nutrition","Bien-être, minceur, compléments alimentaires",https://www.auchan.fr/regimes-alimentaires-et-nutrition/bien-etre-minceur-complements-alimentaires/ca-b0203