"Produits Bio","Pains et pâtisserie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107759-pains-et-patisserie
"Produits Bio","Produits laitiers",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107762-produits-laitiers
"Produits Bio","Epicerie salée",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107776-epicerie-salee
"Produits Bio","Epicerie sucrée",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107783-epicerie-sucree
"Produits Bio","Boissons",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107790-boissons
"Produits Bio","Univers de bébé",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107796-univers-de-bebe
"Produits Bio","Hygiène et beauté",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-107802-hygiene-et-beaute
"Fruits et légumes","Légumes",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103894-legumes
"Fruits et légumes","Fruits",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103899-fruits
"Fruits et légumes","Prêts à consommer",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-1094046-prets-a-consommer
"Viandes et poissons","Boucherie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103904-boucherie
"Viandes et poissons","Volaille",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103911-volaille
"Viandes et poissons","Poissonnerie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103917-poissonnerie
"Viandes et poissons","Traiteur de la mer",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103921-traiteur-de-la-mer
"Pains et pâtisserie","Boulangerie et viennoiserie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103930-boulangerie-et-viennoiserie
"Pains et pâtisserie","Pains de mie et pains grillés",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103935-pains-de-mie-et-pains-grilles
"Pains et pâtisserie","Pâtisseries fraîches",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-238388-patisseries-fraiches
"Pains et pâtisserie","Pâtisseries moelleuses",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104353-patisseries-moelleuses
"Produits laitiers","Laits et oeufs",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103946-laits-et-oeufs
"Produits laitiers","Beurres et crèmes",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103954-beurres-et-cremes
"Produits laitiers","Yaourts et desserts lactés",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-200930-yaourts-et-desserts-lactes
"Produits laitiers","Fromages cuisine et apéritif",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-200923-fromages-cuisine-et-aperitif
"Produits laitiers","Fromages à déguster",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-200916-fromages-a-deguster
"Charcuterie traiteur","Charcuterie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103983-charcuterie
"Charcuterie traiteur","Traiteur",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-103991-traiteur
"Surgelés","Apéritifs, Entrées, Snacking",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104007-aperitifs%2c-entrees%2c-snacking
"Surgelés","Légumes et frites",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104011-legumes-et-frites
"Surgelés","Pizzas, plats cuisinés et tartes",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104017-pizzas%2c-plats-cuisines-et-tartes
"Surgelés","Viandes et poissons",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104022-viandes-et-poissons
"Surgelés","Glaces et desserts glacés",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104026-glaces-et-desserts-glaces
"Épicerie salée","Apéritif",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104037-aperitif
"Épicerie salée","Soupes et croutons",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104044-soupes-et-croutons
"Épicerie salée","Pâtes, riz, purées et sauces",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104049-pates%2c-riz%2c-purees-et-sauces
"Épicerie salée","Plats cuisinés et cuisine du monde",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104056-plats-cuisines-et-cuisine-du-monde
"Épicerie salée","Conserves et bocaux",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104063-conserves-et-bocaux
"Épicerie salée","Condiments, bouillons et sauces",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104068-condiments%2c-bouillons-et-sauces
"Épicerie sucrée","Cafés et boissons chaudes",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104080-cafes-et-boissons-chaudes
"Épicerie sucrée","Petit déjeuner",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104087-petit-dejeuner
"Épicerie sucrée","Biscuits Gouters",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104092-biscuits-gouters
"Épicerie sucrée","Pâtisseries",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104101-patisseries
"Épicerie sucrée","Chocolats et confiserie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104107-chocolats-et-confiserie
"Épicerie sucrée","Desserts sucre et farine",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104112-desserts-sucre-et-farine
"Bien être et nutrition","Vitalité et sport",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-780462-vitalite-et-sport
"Bien être et nutrition","Régimes spécifiques",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-780466-regimes-specifiques
"Bien être et nutrition","Diététique et minceur",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-780471-dietetique-et-minceur
"Boissons","Eaux et laits",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104131-eaux-et-laits
"Boissons","Jus de fruits et légumes",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104135-jus-de-fruits-et-legumes
"Boissons","Sirops et boissons aux fruits",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104145-sirops-et-boissons-aux-fruits
"Boissons","Colas et boissons gazeuses",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104150-colas-et-boissons-gazeuses
"Boissons","Cave à vins",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-798473-cave-a-vins
"Boissons","Bières",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-161352-bieres
"Boissons","Champagnes et effervescents",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-798481-champagnes-et-effervescents
"Boissons","Alcools et apéritifs",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104155-alcools-et-aperitifs
"Univers de bébé","Laits et boissons",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104172-laits-et-boissons
"Univers de bébé","Repas de bébé",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-201194-repas-de-bebe
"Univers de bébé","Gouters et desserts",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104181-gouters-et-desserts
"Univers de bébé","Couches, cotons et soin",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104185-couches%2c-cotons-et-soin
"Univers de bébé","Soins et puériculture",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104189-soins-et-puericulture
"Hygiène et beauté","Hygiène dentaire",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-161027-hygiene-dentaire
"Hygiène et beauté","Soins du visage",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104193-soins-du-visage
"Hygiène et beauté","Soins des cheveux",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104203-soins-des-cheveux
"Hygiène et beauté","Soins du corps",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104210-soins-du-corps
"Hygiène et beauté","Maquillage",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-161790-maquillage
"Hygiène et beauté","Soins des hommes",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104221-soins-des-hommes
"Hygiène et beauté","Papiers cotons",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104228-papiers-cotons
"Hygiène et beauté","Santé & Parapharmacie",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104233-sante---parapharmacie
"Entretien nettoyage","Nettoyants maison",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104241-nettoyants-maison
"Entretien nettoyage","Nettoyants vaisselle",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104250-nettoyants-vaisselle
"Entretien nettoyage","Lessives et soins du linge",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104259-lessives-et-soins-du-linge
"Entretien nettoyage","Accessoires ménagers",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104265-accessoires-menagers
"Animalerie","Chiens",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104329-chiens
"Animalerie","Chats",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104334-chats
"Animalerie","Autres animaux",https://www.casino.fr//ecommerce/affichageCatalog/WE31093/C-104341-autres-animaux